timestamp,symbol,action,direction,price,quantity,value,pattern,timeframe,probability,strength,stop_loss,take_profit,order_id,reason
2025-11-18 08:20:33.672,ARUSDT,SELL,CLOSE_LONG,4.17,58.47,243.8199,ascending_triangle,1min,0.75580543,0.7185412152356404,4.18625,4.3775,23118993,stop_loss,-4.68
2025-11-18 08:35:01.997,ZECUSDT,BUY,long,593.35,0.456,270.5676,ascending_triangle,1min,0.7953448,0.7429256425627501,584.44975,611.1505000000001,275381583,Pattern entry,0.0
2025-11-18 10:25:02.443,DASHUSDT,BUY,long,77.52,3.321,257.44392,ascending_triangle,1min,0.8833578,0.8525457965237404,76.35719999999999,79.8456,89859803,Pattern entry,0.0
2025-11-18 11:09:28.951,ZECUSDT,SELL,CLOSE_LONG,584.24,0.456,266.41344000000004,ascending_triangle,1min,0.7953448,0.7429256425627501,584.44975,611.1505000000001,276399541,stop_loss,-4.15
2025-11-18 11:25:09.747,DASHUSDT,SELL,CLOSE_LONG,76.28,3.321,253.32588,ascending_triangle,1min,0.8833578,0.8525457965237404,76.35719999999999,79.8456,89931345,stop_loss,-4.12
2025-11-18 13:26:10.635,ICPUSDT,BUY,long,5.263,52.13,274.36019,descending_triangle,5s,0.7888518,0.8608613810149253,5.184055,5.42089,70713260,Pattern entry,0.0
2025-11-18 14:21:01.393,ZECUSDT,BUY,long,559.07,0.466,260.52662000000004,descending_triangle,1min,0.73480755,0.7920209063963615,550.6839500000001,575.8421000000001,277716168,Pattern entry,0.0
2025-11-18 14:22:52.540,ICPUSDT,SELL,CLOSE_LONG,5.183,52.13,270.18979,descending_triangle,5s,0.7888518,0.8608613810149253,5.184055,5.42089,70810085,stop_loss,-4.17
2025-11-18 14:43:23.244,ZECUSDT,SELL,CLOSE_LONG,550.0,0.466,256.3,descending_triangle,1min,0.73480755,0.7920209063963615,550.6839500000001,575.8421000000001,277899199,stop_loss,-4.23
2025-11-18 14:49:01.353,ZECUSDT,BUY,long,557.9,0.49,273.371,descending_triangle,1min,0.7534758,0.722779171024938,549.5314999999999,574.637,277946848,Pattern entry,0.0
2025-11-18 15:16:28.741,ZECUSDT,SELL,CLOSE_LONG,548.71,0.49,268.8679,descending_triangle,1min,0.7534758,0.722779171024938,549.5314999999999,574.637,278137615,stop_loss,-4.5
2025-11-18 15:28:01.508,PENDLEUSDT,BUY,long,2.399,113.8,273.0062,ascending_triangle,1min,0.8342504,0.8710863279560007,2.363015,2.47097,48984229,Pattern entry,0.0
